@relation SYNCOPE-Training-14

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumAuthors numeric
@attribute NumRevisions numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumLocalVariables numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute HasFixHistory numeric
@attribute IsBuggy {no,yes}

@data
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,3,3,0,0,0,0,0,1,1,no
1,0,1,3,3,0,0,0,0,0,1,1,no
1,1,1,3,3,0,0,0,0,0,1,1,no
3,1,1,4,9,0,1,1,0,0,3,2.25,no
1,0,1,3,3,0,0,0,0,0,1,1,no
3,1,1,3,9,0,2,1,0,0,3,3,no
3,1,1,3,9,0,1,1,0,0,3,3,no
6,1,1,4,18,0,2,2,1,0,6,4.5,no
1,0,1,3,3,0,0,0,0,0,1,1,no
1,0,1,3,3,0,0,0,0,0,1,1,no
3,1,1,3,9,0,1,1,0,0,3,3,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
3,0,2,5,8,0,1,1,0,0,3,1.6,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,1,2,6,0,1,1,0,0,3,3,no
3,1,2,3,6,0,1,1,0,0,3,2,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,1,3,6,0,1,1,0,0,3,2,no
3,1,2,4,6,0,1,1,0,0,3,1.5,no
3,1,2,4,6,0,1,1,0,0,3,1.5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,1,4,6,0,1,1,0,0,3,1.5,no
3,1,2,4,6,0,1,1,0,0,3,1.5,no
3,1,2,4,6,0,1,1,0,0,3,1.5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,1,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
10,0,1,2,20,0,5,3,4,0,10,10,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
10,0,1,2,20,0,5,3,4,0,10,10,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
10,0,1,2,20,0,5,3,4,0,10,10,no
1,0,1,2,2,0,1,1,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,1,1,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
7,1,1,2,14,0,2,2,3,0,7,7,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,1,2,6,0,1,1,0,0,3,3,no
5,0,1,2,10,0,2,2,2,0,5,5,no
5,0,1,2,10,0,1,1,3,0,5,5,no
5,0,1,2,10,0,1,1,2,0,5,5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
7,3,2,5,14,0,1,2,0,0,7,2.8,no
1,0,2,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,1,2,6,0,1,1,0,0,3,3,no
3,1,2,4,6,0,1,1,0,0,3,1.5,no
3,1,2,4,6,0,1,1,0,0,3,1.5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,1,2,6,0,1,1,0,0,3,3,no
3,1,2,4,6,0,1,1,0,0,3,1.5,no
3,1,2,4,6,0,1,1,0,0,3,1.5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,2,2,4,8,0,0,0,1,0,4,2,no
2,0,1,2,4,0,0,0,0,0,2,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,1,1,0,0,1,1,no
1,1,2,3,2,0,0,0,0,0,1,0.666667,no
1,0,2,4,2,0,1,1,0,0,1,0.5,no
1,1,2,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,1,1,0,0,1,1,no
1,1,1,2,2,0,1,1,0,0,1,1,no
1,0,1,2,2,0,1,1,0,0,1,1,no
1,1,1,2,2,0,1,1,0,0,1,1,no
1,0,1,3,2,0,1,1,0,0,1,0.666667,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,1,1,0,0,1,1,no
1,1,1,2,2,0,1,1,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,3,2,0,1,1,0,0,1,0.666667,no
7,2,2,4,14,0,4,3,1,0,7,3.5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
3,1,2,3,6,0,1,1,0,0,3,2,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
5,1,1,2,10,0,2,2,1,0,5,5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,3,3,0,0,0,0,0,1,1,no
1,0,1,3,3,0,0,0,0,0,1,1,no
1,1,1,3,3,0,0,0,0,0,1,1,no
3,1,1,4,9,0,1,1,0,0,3,2.25,no
5,0,1,3,15,0,2,2,2,0,5,5,no
3,1,1,4,9,0,0,0,0,0,3,2.25,no
1,0,1,3,3,0,0,0,0,0,1,1,no
3,1,1,3,9,0,2,1,0,0,3,3,no
3,1,1,3,9,0,1,1,0,0,3,3,no
6,1,1,4,18,0,2,2,1,0,6,4.5,no
1,0,1,3,3,0,0,0,0,0,1,1,no
1,0,1,3,3,0,0,0,0,0,1,1,no
3,1,1,3,9,0,1,1,0,0,3,3,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,3,6,0,1,1,0,0,3,2,no
3,0,1,2,6,0,1,1,0,0,3,3,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,3,1,3,0,0,0,0,0,0,0,0,no
0,3,1,3,0,0,0,0,0,0,0,0,no
0,3,1,3,0,0,0,0,0,0,0,0,no
0,2,1,3,0,0,0,0,0,0,0,0,no
0,3,1,3,0,0,0,0,0,0,0,0,no
0,3,1,3,0,0,0,0,0,0,0,0,no
0,5,1,3,0,0,0,0,0,0,0,0,no
0,3,1,3,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,2,2,0,0,0,0,0,0,0,0,no
0,1,2,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
1,0,1,2,2,0,0,0,0,0,1,1,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,3,1,3,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,3,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,3,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,3,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,3,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
7,2,1,3,21,0,2,2,2,0,7,7,no
65,3,1,4,195,0,17,5,10,0,65,48.75,yes
12,2,1,3,36,0,5,5,0,0,12,12,no
0,1,1,2,0,0,0,0,0,0,0,0,no
21,3,1,5,63,0,6,2,6,0,21,12.6,no
9,3,1,3,27,0,3,1,2,0,9,9,no
21,3,1,4,63,0,6,2,8,0,21,15.75,no
3,2,1,4,9,0,0,0,1,0,3,2.25,no
9,0,1,2,18,0,2,3,2,0,9,9,no
9,0,1,2,18,0,2,3,2,0,9,9,no
1,0,1,2,2,0,1,1,0,0,1,1,no
2,1,1,2,4,0,1,1,0,0,2,2,no
1,0,1,2,2,0,1,1,0,0,1,1,no
2,1,1,2,4,0,1,1,0,0,2,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,2,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,2,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
15,2,1,3,45,0,7,3,3,0,15,15,no
13,3,1,3,39,0,0,0,4,0,13,13,no
1,3,1,3,3,0,0,0,0,0,1,1,no
11,5,1,6,33,0,3,4,1,0,11,5.5,no
7,3,1,4,23,1,0,0,3,0,8,6,no
5,2,1,3,15,0,0,0,1,0,5,5,no
7,2,1,3,21,0,4,4,1,0,7,7,no
34,5,1,5,99,0,10,3,10,0,31,19.8,no
23,3,1,5,67,0,10,2,1,0,23,13.4,no
12,4,1,4,36,0,3,2,1,0,12,9,no
10,4,1,6,29,0,2,1,1,0,9,4.833333,no
5,3,1,2,10,0,1,1,1,0,5,5,no
61,6,2,4,183,0,20,3,1,0,61,45.75,no
21,1,2,2,42,0,7,1,1,0,21,21,no
25,4,1,5,64,0,6,3,3,0,14,12.8,no
41,4,2,6,111,3,15,4,8,0,41,19,no
4,1,1,2,8,0,1,1,1,0,4,4,no
6,2,1,2,12,0,1,1,1,0,6,6,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,2,0,0,4,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
7,1,1,3,14,0,2,3,2,0,7,4.666667,no
10,1,1,3,20,0,3,1,4,0,10,6.666667,no
14,0,2,3,33,5,2,2,2,0,19,12.666667,no
11,0,3,4,29,0,1,2,3,0,11,7.25,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,2,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
13,2,1,6,26,0,3,1,6,0,13,4.333333,no
3,2,1,3,6,0,0,0,1,0,3,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,0,0,1,0,4,4,no
4,1,1,2,8,0,1,1,1,0,4,4,no
6,1,1,2,12,0,2,1,1,0,6,6,no
1,1,1,2,2,0,0,0,0,0,1,1,no
3,1,1,3,6,0,0,0,1,0,3,2,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,1,1,0,4,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
9,2,2,4,20,2,1,2,2,0,10,5.5,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
6,1,1,3,15,3,1,1,1,0,9,6,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
3,1,1,3,6,0,0,0,1,0,3,2,no
2,0,1,2,4,0,1,1,1,0,2,2,no
2,0,1,2,4,0,1,1,1,0,2,2,no
2,0,1,2,4,0,1,1,1,0,2,2,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,yes
5,2,1,3,10,0,2,1,1,0,5,3.333333,no
2,0,1,2,4,0,0,0,1,0,2,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,1,1,0,4,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
5,2,1,3,10,0,1,1,2,0,5,3.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
8,1,2,5,16,0,1,2,2,0,8,3.2,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
6,1,1,3,12,0,1,2,1,0,6,4,no
19,3,1,5,57,0,5,2,6,0,19,11.4,no
25,1,1,4,62,0,8,2,5,0,25,15.5,no
1,1,1,2,2,0,0,0,0,0,1,1,no
8,1,2,5,16,0,1,2,2,0,8,3.2,no
3,1,1,3,6,0,0,0,1,0,3,2,no
9,2,1,3,18,0,2,1,2,0,9,6,no
6,2,1,2,12,0,3,3,2,0,6,6,no
9,1,1,3,18,0,2,1,5,0,9,6,no
3,1,1,3,6,0,0,0,1,0,3,2,no
3,2,1,2,6,0,1,1,0,0,3,3,no
3,1,1,3,6,0,0,0,1,0,3,2,no
3,1,1,3,6,0,0,0,1,0,3,2,no
5,2,1,3,10,0,2,2,2,0,5,3.333333,no
3,1,1,2,6,0,0,0,1,0,3,3,no
1,2,1,3,3,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
1,1,1,4,4,4,0,0,0,0,3,2,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,yes
3,1,1,3,6,0,0,0,1,0,3,2,no
9,1,1,4,20,0,3,1,2,0,9,5,no
11,1,1,3,33,0,2,2,2,0,11,11,no
4,1,1,7,23,25,1,1,1,0,17,6.857143,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
3,2,1,3,6,0,0,0,1,0,3,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
11,2,1,5,22,0,3,1,5,0,11,4.4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,1,1,0,4,4,no
12,1,2,5,24,0,2,1,2,0,12,4.8,no
10,2,2,4,20,0,1,1,2,0,10,5,no
1,1,1,2,2,0,0,0,0,0,1,1,yes
7,3,2,4,14,0,2,1,2,0,7,3.5,no
3,1,1,2,6,0,0,0,1,0,3,3,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,1,1,0,4,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
7,2,1,2,14,0,3,2,4,0,7,7,no
1,1,1,2,2,0,0,0,0,0,1,1,no
5,2,1,4,10,0,1,1,2,0,5,2.5,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
6,1,1,3,12,0,1,1,2,0,6,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
3,2,1,2,6,0,0,0,1,0,3,3,no
4,1,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,1,1,2,2,0,0,0,0,0,1,1,no
8,1,2,7,16,0,1,2,2,0,8,2.285714,no
8,1,2,5,16,0,1,2,2,0,8,3.2,no
8,1,2,5,16,0,1,2,2,0,8,3.2,no
1,2,2,5,23,42,0,0,0,0,22,13,no
1,2,2,5,23,42,0,0,0,0,22,13,no
1,2,1,4,10,16,0,0,0,0,9,6.5,no
1,1,1,4,4,4,0,0,0,0,3,2,no
18,1,1,2,36,0,3,3,3,0,18,18,no
1,1,1,2,2,0,0,0,0,0,1,1,no
20,3,1,5,42,2,7,3,7,0,21,8.8,yes
5,1,1,2,10,0,0,0,2,0,5,5,yes
4,1,1,4,8,0,1,1,2,0,4,2,no
4,1,1,3,8,0,1,1,1,0,4,2.666667,no
7,1,1,4,16,4,1,1,1,0,9,5,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,2,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
13,2,1,6,26,0,3,1,6,0,13,4.333333,no
3,2,1,3,6,0,0,0,1,0,3,2,no
14,5,1,2,28,0,3,2,4,0,14,14,no
153,1,1,2,306,0,58,8,35,0,153,153,no
2,2,1,3,4,0,0,0,0,0,2,1.333333,no
0,1,1,2,0,0,0,0,0,0,0,0,no
4,1,2,3,8,0,1,1,2,0,4,2.666667,no
9,1,4,6,19,1,4,3,4,0,9,3.333333,no
